text,hasURL,urls,urls_expanded,hasUserURL,user_url,text_token,isNotOnlyText,Noun,Verb,Adjective,Pronoun,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,Adverb,Numeral,Conjunction_inj,Particle,Determiner,Modal,Whs,char_count,word_count,has_question,has_exclaim,has_period,capital_ratio,tweet_count,listed_count,follow_ratio,age,verified,isRumor,isRumor
BREAKING:  At least two reportedly killed in hostage drama in Paris-area kosher synagogue http://t.co/PBs3sMwhLt,1,['http://t.co/PBs3sMwhLt'],['http://htz.li/1lI'],1,http://www.haaretz.com,"['breaking', 'at', 'least', 'two', 'reportedly', 'killed', 'in', 'hostage', 'drama', 'in', 'parisarea', 'kosher', 'synagogue']",1,4,2,1,0,0,0,0,1,1,3,0,0,0,0,112,13,0,0,1,0.125,4.803388824983614,3.85582190540603,5.287535251061873,2126,1,1,1
BREAKING: Gunfire reported in French town as police hunt suspects in #CharlieHebdo attack | More soon at: http://t.co/SIQeukZutl,1,['http://t.co/SIQeukZutl'],['http://aje.io/acps'],1,http://aljazeera.com,"['breaking', 'gunfire', 'reported', 'in', 'french', 'town', 'as', 'police', 'hunt', 'suspects', 'in', 'charliehebdo', 'attack', 'more', 'soon', 'at']",1,5,3,2,0,0,0,0,2,0,4,0,0,0,0,128,16,0,0,1,0.1328125,5.129734994625378,4.656902770556646,6.349301816189301,2824,1,1,1
Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/C9ltgMT0Wl,0,[],[],1,http://instagram.com/afpphoto,"['several', 'hostages', 'freed', 'at', 'jewish', 'supermarket', 'in', 'paris', 'photo', 'thomas', 'samson', 'afp']",1,6,1,3,0,0,0,0,0,0,2,0,0,0,0,102,12,0,0,1,0.12745098039215685,3.66838591669,3.1838390370564214,4.572441739911853,823,0,1,1
A French police officer said that the suspected Charlie Hebdo gunmen said they seek to “die as martyrs” http://t.co/cQZezwr4sl,1,['http://t.co/cQZezwr4sl'],['http://nyti.ms/1tSGrvM'],1,http://www.nytimes.com/,"['a', 'french', 'police', 'officer', 'said', 'that', 'the', 'suspected', 'charlie', 'hebdo', 'gunmen', 'said', 'they', 'seek', 'to', 'die', 'as', 'martyrs']",1,6,4,2,1,0,0,1,0,0,2,0,2,0,0,126,18,0,0,1,0.047619047619047616,5.212778695071452,5.190043006551572,7.167446983318342,2869,1,1,1
Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up http://t.co/B0TRvE2iYs http://t.co/becxNG0Kxi,1,['http://t.co/B0TRvE2iYs'],['http://nbcnews.to/1FyEXMd'],1,http://NBCNews.com,"['police', 'have', 'surrounded', 'this', 'building', 'where', 'the', 'suspected', 'charliehebdo', 'attackers', 'are', 'holedup']",1,4,3,2,0,0,0,0,0,0,0,0,2,0,1,139,12,0,0,1,0.07913669064748201,4.655090390729038,4.396861620602315,6.30226164387878,2487,1,1,1
"Suspects in #CharlieHebdo attack identified by police as Said Kouachi, Cherif Kouachi &amp; Hamyd Mourad http://t.co/kTtysbF7fX",1,['http://t.co/kTtysbF7fX'],['http://bbc.in/1xT2S2m'],1,http://www.bbc.co.uk/news,"['suspects', 'in', 'charliehebdo', 'attack', 'identified', 'by', 'police', 'as', 'said', 'kouachi', 'cherif', 'kouachi', 'amp', 'hamyd', 'mourad']",1,9,2,1,0,0,0,0,0,0,3,0,0,0,0,127,15,0,0,1,0.09448818897637795,4.357324882740209,5.01102882368917,7.110508836463743,2817,1,1,1
"Breaking: Police suspect gunmen have taken one hostage, after shots were fired involving Charlie Hebdo suspects http://t.co/FYkXChPD4d",1,['http://t.co/FYkXChPD4d'],['http://on.wsj.com/14oaj77'],1,http://wsj.com,"['breaking', 'police', 'suspect', 'gunmen', 'have', 'taken', 'one', 'hostage', 'after', 'shots', 'were', 'fired', 'involving', 'charlie', 'hebdo', 'suspects']",1,7,6,1,0,0,0,0,0,1,1,0,0,0,0,134,16,0,0,1,0.07462686567164178,5.019635471001316,4.925492580199568,6.747015245770039,2840,1,1,1
Those who killed 11 and injured scores at HQ of French satirical magazine #CharlieHebdo have done a huge disservice to Islam and Muslims,0,[],[],1,http://t.co/UjYbVrwleS,"['those', 'who', 'killed', '11', 'and', 'injured', 'scores', 'at', 'hq', 'of', 'french', 'satirical', 'magazine', 'charliehebdo', 'have', 'done', 'a', 'huge', 'disservice', 'to', 'islam', 'and', 'muslims']",0,5,5,4,0,0,0,0,0,1,4,0,2,0,1,136,23,0,0,0,0.058823529411764705,4.540729792350642,2.4345689040341987,4.895173832957167,1675,0,1,1
French media reporting owner of petrol station saw 2 men wearing masks in car with guns &amp; rocket launcher #CharlieHebdo,0,[],[],1,http://www.bbc.co.uk/lysedoucet,"['french', 'media', 'reporting', 'owner', 'of', 'petrol', 'station', 'saw', '2', 'men', 'wearing', 'masks', 'in', 'car', 'with', 'guns', 'amp', 'rocket', 'launcher', 'charliehebdo']",0,11,4,1,0,0,0,0,0,1,3,0,0,0,0,123,20,0,0,0,0.024390243902439025,4.227629649571009,3.427972713608209,4.8732450152077424,1808,1,1,1
BREAKING: Reports that an armed man has taken a hostage in eastern Paris in a third attack #ParisShooting http://t.co/f30TSVt1yN,1,['http://t.co/f30TSVt1yN'],['http://ind.pn/1BNSmKb'],1,http://www.independent.co.uk,"['breaking', 'reports', 'that', 'an', 'armed', 'man', 'has', 'taken', 'a', 'hostage', 'in', 'eastern', 'paris', 'in', 'a', 'third', 'attack', 'parisshooting']",1,6,4,2,0,0,0,0,0,0,3,0,3,0,0,128,18,0,0,1,0.125,5.094886706440607,4.071845201129409,5.989249978435419,2266,1,1,1
"Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says. http://t.co/cTAJWVBmAO http://t.co/rYEGVIPAlU",1,['http://t.co/cTAJWVBmAO'],['http://cnn.it/1Ds26xN'],1,http://cnn.com/international,"['hostagetaker', 'at', 'paris', 'store', 'demands', 'release', 'of', 'kouachibrothers', 'police', 'union', 'spokesman', 'says']",1,8,2,0,0,0,0,0,0,0,2,0,0,0,0,140,12,0,0,1,0.14285714285714285,4.875269674728293,4.3881012015705165,6.4825240073285295,2848,1,1,1
Charlie Hebdo killers are dead. Sources say they are not in Paradise.,0,[],[],1,http://www.cjwerleman.com,"['charlie', 'hebdo', 'killers', 'are', 'dead', 'sources', 'say', 'they', 'are', 'not', 'in', 'paradise']",0,5,3,1,1,0,0,1,1,0,1,0,0,0,0,69,12,0,0,1,0.057971014492753624,4.362199638868886,3.243781916093795,4.491431735682969,2090,0,1,1
"Gunshots heard as well as shouts of ""Allahu Akbar!"" in amateur videos of #CharlieHebdo attack http://t.co/3Jsosc7yl3 http://t.co/NM8T2KJJGx",1,['http://t.co/3Jsosc7yl3'],['http://on.rt.com/k5ivya'],1,http://t.co/bDDyvy9DmR,"['gunshots', 'heard', 'as', 'well', 'as', 'shouts', 'of', 'allahu', 'akbar', 'in', 'amateur', 'videos', 'of', 'charliehebdo', 'attack']",1,6,1,2,0,0,0,0,2,0,4,0,0,0,0,139,15,0,1,1,0.09352517985611511,5.021313365484695,4.133091610254708,5.9255802190823,1975,1,1,1
BREAKING NEWS: Killed Charlie Hebdo suspects came out firing on security forces. AFP,0,[],[],1,http://PzFeed.com,"['breaking', 'news', 'killed', 'charlie', 'hebdo', 'suspects', 'came', 'out', 'firing', 'on', 'security', 'forces', 'afp']",0,5,5,1,0,0,0,0,0,0,1,1,0,0,0,84,13,0,0,1,0.21428571428571427,4.360669133987706,3.3900514964589874,5.329422288669372,1346,0,1,1
Graphic: Video shows gunmen with automatic rifles during attack on #CharlieHebdo in #Paris: https://t.co/fQXxNsJOWq http://t.co/Y0uxe72R2N,1,['https://t.co/fQXxNsJOWq'],['https://www.facebook.com/video.php?v=10153045605871057&permPage=1'],1,http://t.co/VHr56uwQAa,"['graphic', 'video', 'shows', 'gunmen', 'with', 'automatic', 'rifles', 'during', 'attack', 'on', 'charliehebdo', 'in', 'paris']",1,7,0,2,0,0,0,0,0,0,4,0,0,0,0,138,13,0,0,1,0.10144927536231885,4.072470482303893,3.009450895798694,4.351332399626383,1082,0,1,1
URGENT: Both #CharlieHebdo suspects killed - reports http://t.co/QZbkbOTJNg http://t.co/PB05L1pWmZ,1,['http://t.co/QZbkbOTJNg'],['http://on.rt.com/bi3hou'],1,http://RT.com,"['urgent', 'both', 'charliehebdo', 'suspects', 'killed', 'reports']",1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,98,6,0,0,1,0.20408163265306123,5.021912520689034,4.133602770510161,5.926318775902196,1977,1,1,1
"#CharlieHebdo editor-in-chief Stephane Charbonnier, known as ""Charb"", &amp; 3 other cartoonists killed - judicial sources http://t.co/R6fzwhMB6l",1,['http://t.co/R6fzwhMB6l'],['http://bbc.in/1ByOvCG'],1,http://t.co/vBzl7LOaso,"['charliehebdo', 'editorinchief', 'stephane', 'charbonnier', 'known', 'as', 'charb', 'amp', '3', 'other', 'cartoonists', 'killed', 'judicial', 'sources']",1,7,3,2,0,0,0,0,0,1,1,0,0,0,0,144,14,0,0,1,0.05555555555555555,4.3575155886150965,5.011384337932032,7.110906091342337,2816,1,1,1
“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,1,['http://t.co/7USD83cQd2'],['http://lpnt.fr/1tIRx0P'],1,http://t.co/IVEL8aJt9v,"['lepoint', 'charliehebdo', 'the', 'cartoonists', 'charb', 'amp', 'cabu', 'are', 'dead']",1,3,3,2,0,0,0,0,0,0,0,0,1,0,0,118,9,0,0,1,0.1440677966101695,5.079680397744567,3.2676409823459154,4.786282812624306,2143,1,1,1
This is trending on French twitter #MouradHamydInnocent started by classmates who say Mourad was in class when #CharlieHebdo attack happened,0,[],[],1,http://nrc.nl,"['this', 'is', 'trending', 'on', 'french', 'twitter', 'mouradhamydinnocent', 'started', 'by', 'classmates', 'who', 'say', 'mourad', 'was', 'in', 'class', 'when', 'charliehebdo', 'attack', 'happened']",0,7,6,1,0,0,0,0,0,0,3,0,1,0,2,140,20,0,0,0,0.05714285714285714,3.527887565952705,2.060697840353612,3.0948203803548,1415,0,1,1
"AFP reports there are 2 dead, and 5 hostages being held in the Kosher store in Eastern Paris; separate incident to charlie hebdo shooters.",0,[],[],1,http://blogs.spectator.co.uk/author/shiraz-maher/,"['afp', 'reports', 'there', 'are', '2', 'dead', 'and', '5', 'hostages', 'being', 'held', 'in', 'the', 'kosher', 'store', 'in', 'eastern', 'paris', 'separate', 'incident', 'to', 'charlie', 'hebdo', 'shooters']",0,9,4,3,0,0,0,0,0,2,3,0,1,0,0,138,24,0,0,1,0.043478260869565216,3.960232873128512,2.429752280002408,3.8981764834976764,896,0,1,1
"Charlie Hebdo massacre in Paris carried out with military precision - gunmen appeared to seek out journalists by name, police suggest.",0,[],[],1,,"['charlie', 'hebdo', 'massacre', 'in', 'paris', 'carried', 'out', 'with', 'military', 'precision', 'gunmen', 'appeared', 'to', 'seek', 'out', 'journalists', 'by', 'name', 'police', 'suggest']",0,10,3,1,0,0,0,0,0,0,3,2,0,0,0,134,20,0,0,1,0.022388059701492536,3.5096057046115563,1.7481880270062005,3.3479151865016914,1178,0,1,1
"An 11-month old baby is among the hostages at the Kosher supermarket in Paris. Unbearably sad.
http://t.co/yXXlHehst9",1,['http://t.co/yXXlHehst9'],['http://jpupdates.com/2015/01/09/breaking-gunman-takes-hostage-kosher-gocery-store-paris/'],1,,"['an', '11month', 'old', 'baby', 'is', 'among', 'the', 'hostages', 'at', 'the', 'kosher', 'supermarket', 'in', 'paris', 'unbearably', 'sad']",1,5,1,2,0,0,0,0,1,1,3,0,3,0,0,117,16,0,0,1,0.05982905982905983,4.277746700027364,2.515873843711679,4.009408399151867,882,0,1,1
"Cartoonists Cabu and Charb died in the attack against #CharlieHebdo, @LePoint reports http://t.co/nBdM0iZIq4  http://t.co/XMCXKb8QtK",1,['http://t.co/nBdM0iZIq4'],['http://lpnt.fr/1tIRx0P'],1,,"['cartoonists', 'cabu', 'and', 'charb', 'died', 'in', 'the', 'attack', 'against', 'charliehebdo', 'lepoint', 'reports']",1,4,3,1,0,0,0,0,0,0,3,0,1,0,0,132,12,0,0,1,0.13636363636363635,3.5067755366066433,1.2041199826559248,2.6444385894678386,964,0,1,1
Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/gOtSqbwROc,1,['http://t.co/gOtSqbwROc'],['http://trib.al/tEfm9Sz'],1,http://t.co/rrGq778cPt,"['eleven', 'dead', 'in', 'shooting', 'at', 'paris', 'offices', 'of', 'satirical', 'magazine', 'charlie', 'hebdo', 'live', 'updates']",1,5,2,3,0,0,0,0,1,0,3,0,0,0,0,114,14,0,0,1,0.07017543859649122,5.029412188544429,4.549689738712317,6.490162367251436,1888,1,1,1
"Breaking: Kouachi brothers dead; hostage freed after raid in Dammartin-en-Goele, says person familiar with matter  http://t.co/FYkXChPD4d",1,['http://t.co/FYkXChPD4d'],['http://on.wsj.com/14oaj77'],1,http://wsj.com,"['breaking', 'kouachi', 'brothers', 'dead', 'hostage', 'freed', 'after', 'raid', 'in', 'dammartinengoele', 'says', 'person', 'familiar', 'with', 'matter']",1,7,2,3,0,0,0,0,0,0,3,0,0,0,0,137,15,0,0,1,0.072992700729927,5.019834671523986,4.925693607860959,6.7472392988976075,2840,1,1,1
Banksy #JeSuisCharlie http://t.co/8w3m2CX96n,0,[],[],1,,"['banksy', 'jesuischarlie']",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,1,0.13636363636363635,4.707314633588708,2.4638929889859074,4.037824750588342,2027,0,1,1
BREAKING NEWS - Exchange of fire reported in #DammartinEnGoele  http://t.co/2A0s2WxBmZ #CharlieHebdo http://t.co/FuysX2plAj,1,['http://t.co/2A0s2WxBmZ'],['http://bit.ly/1BHesA9'],1,http://www.lefigaro.fr,"['breaking', 'news', 'exchange', 'of', 'fire', 'reported', 'in', 'dammartinengoele', 'charliehebdo']",1,5,2,0,0,0,0,0,0,0,2,0,0,0,0,123,9,0,0,1,0.2032520325203252,5.170859925333487,3.9684829485539352,6.044236667618499,2697,1,1,1
LIVE: Paris on alert as gunmen kill twelve in massacre at #CharlieHebdo magazine office: http://t.co/q0K4AorQmJ http://t.co/rb4DycPVeC,1,['http://t.co/q0K4AorQmJ'],['http://bit.ly/1BKMTUH'],1,http://t.co/aI4Ve5vCFQ,"['live', 'paris', 'on', 'alert', 'as', 'gunmen', 'kill', 'twelve', 'in', 'massacre', 'at', 'charliehebdo', 'magazine', 'office']",1,6,2,2,0,0,0,0,0,0,4,0,0,0,0,134,14,0,0,1,0.11194029850746269,4.18400964970128,3.6040099324122306,5.50169722001205,526,1,1,1
Paris gunman vows to kill 5 hostages if France storms printing plant with brothers accused of attacking newspaper: http://t.co/d2WXdK4XLG,1,['http://t.co/d2WXdK4XLG'],['http://apne.ws/1BIyoTe'],1,http://www.ap.org,"['paris', 'gunman', 'vows', 'to', 'kill', '5', 'hostages', 'if', 'france', 'storms', 'printing', 'plant', 'with', 'brothers', 'accused', 'of', 'attacking', 'newspaper']",1,7,5,1,0,0,0,0,0,1,3,0,0,0,0,137,18,0,0,1,0.058394160583941604,4.98945426738244,4.816711806987703,6.658432505801164,2022,1,1,1
Reports #CharlieHebdo gunmen were asking for journalists by name before opening fire. Armed with AK47s and RPG,0,[],[],1,http://t.co/AUmjziihrL,"['reports', 'charliehebdo', 'gunmen', 'were', 'asking', 'for', 'journalists', 'by', 'name', 'before', 'opening', 'fire', 'armed', 'with', 'ak47s', 'and', 'rpg']",0,8,4,0,0,0,0,0,0,0,5,0,0,0,0,110,17,0,0,1,0.08181818181818182,4.328399992372424,2.571708831808688,4.842372060054038,652,1,1,1
"11 confirmed dead, Francois Hollande to visit scene of attack - latest from Paris: http://t.co/7N7uvClhWY http://t.co/EgmxARAdEP",1,['http://t.co/7N7uvClhWY'],['http://www.telegraph.co.uk/news/worldnews/europe/france/11329976/Paris-Charlie-Hebdo-attack-live.html'],1,http://www.telegraph.co.uk/,"['11', 'confirmed', 'dead', 'francois', 'hollande', 'to', 'visit', 'scene', 'of', 'attack', 'latest', 'from', 'paris']",1,5,2,1,0,0,0,0,0,1,2,0,0,0,0,128,13,0,0,1,0.1015625,5.30008437643174,3.9832653525665456,5.889092630458807,2302,1,1,1
French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack: http://t.co/0WbSnKIrgE http://t.co/wjmMg9LveB,1,['http://t.co/0WbSnKIrgE'],['http://abcn.ws/1tLG0hd'],1,http://t.co/v7GWW7yYST,"['french', 'police', 'said', 'kouachi', 'and', 'cherif', 'kouachi', 'wanted', 'in', 'paris', 'terror', 'attack']",1,6,2,2,0,0,0,0,0,0,2,0,0,0,0,123,12,0,0,1,0.11382113821138211,5.003081220536628,4.569245123963913,6.585201767684035,2104,1,1,1
"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source",0,[],[],1,http://www.reuters.com,"['breaking', 'one', 'person', 'seriously', 'wounded', 'six', 'taken', 'hostage', 'in', 'incident', 'at', 'kosher', 'supermarket', 'in', 'paris', 'police', 'source']",0,6,3,1,0,0,0,0,1,2,3,0,0,0,0,115,17,0,0,0,0.08695652173913043,5.057007698377096,4.952215906200407,6.76566259527412,2851,1,1,1
Gunmen showed advanced military skills in Paris #CharlieHebdo attack: http://t.co/Q5FIaTLF8G http://t.co/XiZLErM37y,1,['http://t.co/Q5FIaTLF8G'],['http://www.telegraph.co.uk/news/worldnews/europe/france/11330420/Charlie-Hebdo-attack-Paris-gunmen-showed-advanced-military-skills.html'],1,http://t.co/yxRjRj4dXg,"['gunmen', 'showed', 'advanced', 'military', 'skills', 'in', 'paris', 'charliehebdo', 'attack']",1,5,1,2,0,0,0,0,0,0,1,0,0,0,0,115,9,0,0,1,0.1391304347826087,5.300073495267144,3.983220214648103,5.889028711676739,2302,1,1,1
"Meaux hospital sent medical team to reported hostage scene northeast of Paris, hospital communications director says. http://t.co/vncToPmhMX",1,['http://t.co/vncToPmhMX'],['http://cnn.it/1xXB3Jf'],1,http://t.co/HjKR4r61U5,"['meaux', 'hospital', 'sent', 'medical', 'team', 'to', 'reported', 'hostage', 'scene', 'northeast', 'of', 'paris', 'hospital', 'communications', 'director', 'says']",1,8,3,3,0,0,0,0,0,0,1,0,0,0,0,140,16,0,0,1,0.04285714285714286,4.570379464958702,5.206510155993075,7.356136884637398,2929,1,1,1
BREAKING NEWS: Market gunman threatens to kill hostages if police storm terrorist brothers. -Paris police,0,[],[],1,http://PzFeed.com,"['breaking', 'news', 'market', 'gunman', 'threatens', 'to', 'kill', 'hostages', 'if', 'police', 'storm', 'terrorist', 'brothers', 'paris', 'police']",0,7,5,1,0,0,0,0,0,0,1,0,0,0,0,105,15,0,0,1,0.13333333333333333,4.360517679938428,3.3909351071033793,5.329174063417513,1346,0,1,1
AFP: the two armed suspects who attacked #CharlieHebdo's headquarters yesterday have been located in northern France,0,[],[],1,http://www.skynews.com/,"['afp', 'the', 'two', 'armed', 'suspects', 'who', 'attacked', 'charliehebdos', 'headquarters', 'yesterday', 'have', 'been', 'located', 'in', 'northern', 'france']",0,4,4,3,0,0,0,0,0,1,2,0,1,0,1,116,16,0,0,0,0.05172413793103448,4.434872165596942,4.162713725583078,6.138865810288645,1890,1,1,1
"Trocadero, it was a fasle alert (Ministry of Interior) Via @WilliamMolinie",0,[],[],1,http://www.france24.com,"['trocadero', 'it', 'was', 'a', 'fasle', 'alert', 'ministry', 'of', 'interior', 'via', 'williammolinie']",0,3,1,3,1,0,0,1,0,0,2,0,1,0,0,74,11,0,0,0,0.08108108108108109,3.651859269246949,2.3404441148401185,3.8194123112093252,2634,1,1,1
Car chase under way in Paris as gunfight breaks out. Reports of hostages. Latest from Paris: http://t.co/2J4WQdJnTp http://t.co/Lpd4hbiXai,1,['http://t.co/2J4WQdJnTp'],['http://www.telegraph.co.uk/news/worldnews/europe/france/11329976/Paris-Charlie-Hebdo-attack-live.html'],1,http://www.telegraph.co.uk,"['car', 'chase', 'under', 'way', 'in', 'paris', 'as', 'gunfight', 'breaks', 'out', 'reports', 'of', 'hostages', 'latest', 'from', 'paris']",1,9,0,0,0,0,0,0,0,0,5,1,0,0,0,138,16,0,0,1,0.08695652173913043,5.0679742308278755,4.016155511951455,5.67904431247084,2492,1,1,1
"#banksy You can try to break the pencil but it will multiply...
#jesuischarlie http://t.co/iO1xSrQTvg",0,[],[],1,http://t.co/1jwpbtdYnD,"['banksy', 'you', 'can', 'try', 'to', 'break', 'the', 'pencil', 'but', 'it', 'will', 'multiply', 'jesuischarlie']",1,2,3,0,2,0,1,1,0,0,2,0,1,2,0,101,13,0,0,1,0.04950495049504951,3.554489160003819,1.806179973983887,3.646501750031612,2261,0,1,1
#UPDATE Three men including two brothers identified in France newspaper attack: source http://t.co/5NoNuqJSu1 #JeSuisCharlie #CharlieHebdo,1,['http://t.co/5NoNuqJSu1'],['http://u.afp.com/Rhs'],1,http://www.afp.com/en,"['update', 'three', 'men', 'including', 'two', 'brothers', 'identified', 'in', 'france', 'newspaper', 'attack', 'source', 'jesuischarlie', 'charliehebdo']",1,8,2,1,0,0,0,0,0,2,1,0,0,0,0,138,14,0,0,1,0.12318840579710146,4.809653969875328,3.912859475162355,5.47308533572589,1198,1,1,1
"DETAILS: Car chase in norhteastern France, hostages taken by #CharlieHebdo suspects http://t.co/G6eunBDIrj http://t.co/sWDOsIfEnP",1,['http://t.co/G6eunBDIrj'],['http://on.rt.com/eblyob'],1,http://RT.com,"['details', 'car', 'chase', 'in', 'norhteastern', 'france', 'hostages', 'taken', 'by', 'charliehebdo', 'suspects']",1,7,1,1,0,0,0,0,0,0,2,0,0,0,0,129,11,0,0,1,0.16279069767441862,5.021615112458796,4.1335708406140395,5.925881149761478,1977,1,1,1
"Breaking: automatic gunfire reported at Montrouge near Paris. Gunmen escaped in metro, say French reports http://t.co/2J4WQdJnTp",1,['http://t.co/2J4WQdJnTp'],['http://www.telegraph.co.uk/news/worldnews/europe/france/11329976/Paris-Charlie-Hebdo-attack-live.html'],1,http://www.telegraph.co.uk,"['breaking', 'automatic', 'gunfire', 'reported', 'at', 'montrouge', 'near', 'paris', 'gunmen', 'escaped', 'in', 'metro', 'say', 'french', 'reports']",1,5,4,3,0,0,0,0,0,0,3,0,0,0,0,128,15,0,0,1,0.078125,5.067595265287334,4.016113666358908,5.678239685631069,2491,1,1,1
UPDATE: Police officer shot outside Paris this morning dies http://t.co/OoALEHIyC4 #Montrouge http://t.co/OgAwuVq0rM,1,['http://t.co/OoALEHIyC4'],['http://on.rt.com/27j7ai'],1,http://RT.com,"['update', 'police', 'officer', 'shot', 'outside', 'paris', 'this', 'morning', 'dies', 'montrouge']",1,6,1,1,0,0,0,0,0,0,1,0,1,0,0,116,10,0,0,1,0.1724137931034483,5.022539714470779,4.13443212489584,5.9272445739634065,1976,1,1,1
Police: Shooting in southern Paris wounds French police officer; too early to draw connection between this and Charlie Hebdo attack - @AP,0,[],[],1,http://www.breakingnews.com/about/mobile,"['police', 'shooting', 'in', 'southern', 'paris', 'wounds', 'french', 'police', 'officer', 'too', 'early', 'to', 'draw', 'connection', 'between', 'this', 'and', 'charlie', 'hebdo', 'attack', 'ap']",0,7,3,5,0,0,0,0,1,0,3,0,1,0,0,137,21,0,0,0,0.058394160583941604,4.949307043595466,4.951789066821336,6.856936625534728,2796,1,1,1
#BREAKING - At least five hostages in Paris kosher supermarket: (AFP) https://t.co/h1qXZG6GlP #Vincennes http://t.co/NYRdp3n1lT,1,['https://t.co/h1qXZG6GlP'],['https://www.youtube.com/watch?v=BFwedk4dBCc'],1,http://www.france24.com/en/,"['breaking', 'at', 'least', 'five', 'hostages', 'in', 'paris', 'kosher', 'supermarket', 'afp', 'vincennes']",1,6,1,0,0,0,0,0,0,1,2,0,0,0,0,127,11,0,0,1,0.18110236220472442,4.870257554988879,3.440594261839831,4.918124738368102,2123,1,1,1
