text,text_token
"Muslims pray for the Friday prayer next to a sign reading #JeSuisCharlie in Saint-Etienne,France. By @JpKphotographer http://t.co/irukD1LedH","['muslims', 'pray', 'for', 'the', 'friday', 'prayer', 'next', 'to', 'a', 'sign', 'reading', 'jesuischarlie', 'in', 'saintetiennefrance', 'by', 'jpkphotographer']"
Let´s get serious about #CharlieHebdo and West's double standards on freedom of speech! http://t.co/9zclS1mYIJ,"['lets', 'get', 'serious', 'about', 'charliehebdo', 'and', 'wests', 'double', 'standards', 'on', 'freedom', 'of', 'speech']"
"Paris, London, Madrid, San Francisco, New York. Video footage from #JeSuisCharlie gatherings around the world: http://t.co/IDEN8LHSEE","['paris', 'london', 'madrid', 'san', 'francisco', 'new', 'york', 'video', 'footage', 'from', 'jesuischarlie', 'gatherings', 'around', 'the', 'world']"
"Tomorrow's @nzherald front page, from the pen of cartoonist @rodemmerson #JeSuisCharlie http://t.co/BnJ0aqMPsz","['tomorrows', 'nzherald', 'front', 'page', 'from', 'the', 'pen', 'of', 'cartoonist', 'rodemmerson', 'jesuischarlie']"
"#CharlieHebdo editor wasn't afraid: ""If [extremists] are not amused by our cartoons, they don't need to buy"" them. http://t.co/SOlqU6kJ7b","['charliehebdo', 'editor', 'wasnt', 'afraid', 'if', 'extremists', 'are', 'not', 'amused', 'by', 'our', 'cartoons', 'they', 'dont', 'need', 'to', 'buy', 'them']"
Paris #CharlieHebdo attack: 'This is the worst act of terrorism in France for 50 years' http://t.co/6Cut73pm7O http://t.co/mHK5rUbMTa,"['paris', 'charliehebdo', 'attack', 'this', 'is', 'the', 'worst', 'act', 'of', 'terrorism', 'in', 'france', 'for', '50', 'years']"
Minute of silence for #CharlieHebdo. My heart is with France. Together we will protect our values http://t.co/MEB1mSZIm6,"['minute', 'of', 'silence', 'for', 'charliehebdo', 'my', 'heart', 'is', 'with', 'france', 'together', 'we', 'will', 'protect', 'our', 'values']"
#CharlieHebdo shooting: what we know so far http://t.co/6YUX5mot92 http://t.co/nC9fYCh6qd,"['charliehebdo', 'shooting', 'what', 'we', 'know', 'so', 'far']"
#JesuisCharlie is quickly spreading as a sign of support to victims of today’s shooting http://t.co/DC2vhjcHIL http://t.co/4T5PW9MboQ,"['jesuischarlie', 'is', 'quickly', 'spreading', 'as', 'a', 'sign', 'of', 'support', 'to', 'victims', 'of', 'todays', 'shooting']"
"#CharlieHebdo terrorists were on no fly list, known records. Mr. President, can we now revoke the passports of American ISIS fighters?","['charliehebdo', 'terrorists', 'were', 'on', 'no', 'fly', 'list', 'known', 'records', 'mr', 'president', 'can', 'we', 'now', 'revoke', 'the', 'passports', 'of', 'american', 'isis', 'fighters']"
"Smoke, gunshots reported at site of standoff with suspects in the attack on Charlie Hebdo  http://t.co/LDp3chB8FY http://t.co/IuAaEnrlXv","['smoke', 'gunshots', 'reported', 'at', 'site', 'of', 'standoff', 'with', 'suspects', 'in', 'the', 'attack', 'on', 'charlie', 'hebdo']"
"Press ""must stand together to send the message that murderous attempts to silence us will not stand"" #CharlieHebdo http://t.co/aiF9kVv9hw","['press', 'must', 'stand', 'together', 'to', 'send', 'the', 'message', 'that', 'murderous', 'attempts', 'to', 'silence', 'us', 'will', 'not', 'stand', 'charliehebdo']"
#CharlieHebdo is a heroic bastion of free speech. It's also racist.  http://t.co/2Dl5c7i9vs http://t.co/IuLEQfjtVE,"['charliehebdo', 'is', 'a', 'heroic', 'bastion', 'of', 'free', 'speech', 'its', 'also', 'racist']"
.@fpleitgenCNN is by a school on lockdown where students echo #JeSuisCharlie sentiment.  http://t.co/Xk46LBlGuT,"['fpleitgencnn', 'is', 'by', 'a', 'school', 'on', 'lockdown', 'where', 'students', 'echo', 'jesuischarlie', 'sentiment']"
"FYI - the cop was Muslim! RIP Ahmed Merabet. Blame TERROR, not Islam! #JeSuisCharlie #CharlieHebdo http://t.co/AMItVYwGlI","['fyi', 'the', 'cop', 'was', 'muslim', 'rip', 'ahmed', 'merabet', 'blame', 'terror', 'not', 'islam', 'jesuischarlie', 'charliehebdo']"
Dr Ali from the Irish Islamic Culture Centre just said he would seek legal advice if any journalist tweets one of #CharlieHebdo cartoons.,"['dr', 'ali', 'from', 'the', 'irish', 'islamic', 'culture', 'centre', 'just', 'said', 'he', 'would', 'seek', 'legal', 'advice', 'if', 'any', 'journalist', 'tweets', 'one', 'of', 'charliehebdo', 'cartoons']"
I see this cartoon by @Shawtooner is doing the rounds. And rightly so. #JeSuisCharlie http://t.co/bGFdkOdIYf,"['i', 'see', 'this', 'cartoon', 'by', 'shawtooner', 'is', 'doing', 'the', 'rounds', 'and', 'rightly', 'so', 'jesuischarlie']"
"Dual hostage crisis ends: #CharlieHebdo suspects killed, ‘several hostages freed’ at supermkt http://t.co/OYSXRQ9xuv http://t.co/WGVnhdoxed","['dual', 'hostage', 'crisis', 'ends', 'charliehebdo', 'suspects', 'killed', 'several', 'hostages', 'freed', 'at', 'supermkt']"
There is never justification for violence because one is offended by a cartoon. Ever. #CharlieHebdo http://t.co/RhBpC5Iwh9,"['there', 'is', 'never', 'justification', 'for', 'violence', 'because', 'one', 'is', 'offended', 'by', 'a', 'cartoon', 'ever', 'charliehebdo']"
Love will win from hatred #JeSuisCharlie,"['love', 'will', 'win', 'from', 'hatred', 'jesuischarlie']"
Editor of Charlie Hebdo has been liberal &amp; righteous. Salute to all the cartoonists martyred at the terrorist attack. http://t.co/Yk3PgHkz4S,"['editor', 'of', 'charlie', 'hebdo', 'has', 'been', 'liberal', 'amp', 'righteous', 'salute', 'to', 'all', 'the', 'cartoonists', 'martyred', 'at', 'the', 'terrorist', 'attack']"
"Please enjoy this culturally, ethically and politically correct cartoon. #charliehebdo http://t.co/EKJX0BmPH2","['please', 'enjoy', 'this', 'culturally', 'ethically', 'and', 'politically', 'correct', 'cartoon', 'charliehebdo']"
Saudi Arabia condemns killings at Charlie Hebdo but calls for an international law to criminalise insults to Islam. Amazing!,"['saudi', 'arabia', 'condemns', 'killings', 'at', 'charlie', 'hebdo', 'but', 'calls', 'for', 'an', 'international', 'law', 'to', 'criminalise', 'insults', 'to', 'islam', 'amazing']"
what's happening at the moment is really bad! I respect every religion! but this is just terror!!!🌍 #StopViolence #JeSuisCharlie,"['whats', 'happening', 'at', 'the', 'moment', 'is', 'really', 'bad', 'i', 'respect', 'every', 'religion', 'but', 'this', 'is', 'just', 'terror', 'stopviolence', 'jesuischarlie']"
French police asking media to not broadcast live images at scene of Paris hostage situation so police locations are not revealed. (@BNONews),"['french', 'police', 'asking', 'media', 'to', 'not', 'broadcast', 'live', 'images', 'at', 'scene', 'of', 'paris', 'hostage', 'situation', 'so', 'police', 'locations', 'are', 'not', 'revealed', 'bnonews']"
"""100 lashes if you don't die of laughter."" Eleven people killed over this. #Paris #CharlieHebdo http://t.co/87cB3mWVAQ","['100', 'lashes', 'if', 'you', 'dont', 'die', 'of', 'laughter', 'eleven', 'people', 'killed', 'over', 'this', 'paris', 'charliehebdo']"
Best response to #CharlieHebdo attack -- other than catching and punishing killers -- is to escalate blasphemous satire.,"['best', 'response', 'to', 'charliehebdo', 'attack', 'other', 'than', 'catching', 'and', 'punishing', 'killers', 'is', 'to', 'escalate', 'blasphemous', 'satire']"
"Dear #ISIS, If you can't handle being lampooned then you are not ready to be politically relevant. #CharlieHebdo http://t.co/zLmUQr0uh1","['dear', 'isis', 'if', 'you', 'cant', 'handle', 'being', 'lampooned', 'then', 'you', 'are', 'not', 'ready', 'to', 'be', 'politically', 'relevant', 'charliehebdo']"
Several Paris supermarket hostages seen being evacuated in photo http://t.co/ueAtB5XvkC http://t.co/UfsJLKp7fg,"['several', 'paris', 'supermarket', 'hostages', 'seen', 'being', 'evacuated', 'in', 'photo']"
Stop today's flogging of @raif_badawi @UKinSaudiArabia. You Can't 'condemn' Charlie hebdo attack yet flog/imprison freethinkers! #FreeRaif,"['stop', 'todays', 'flogging', 'of', 'raifbadawi', 'ukinsaudiarabia', 'you', 'cant', 'condemn', 'charlie', 'hebdo', 'attack', 'yet', 'flogimprison', 'freethinkers', 'freeraif']"
"George Orwell: “If liberty means anything at all, it means the right to tell people what they do not want to hear."" #CharlieHebdo","['george', 'orwell', 'if', 'liberty', 'means', 'anything', 'at', 'all', 'it', 'means', 'the', 'right', 'to', 'tell', 'people', 'what', 'they', 'do', 'not', 'want', 'to', 'hear', 'charliehebdo']"
"How the Jewish pro-censorship lobby legitimized attacks on Charlie Hebdo for ""offensive"" speech http://t.co/6Ts6rWgw7p #CharlieHebdo","['how', 'the', 'jewish', 'procensorship', 'lobby', 'legitimized', 'attacks', 'on', 'charlie', 'hebdo', 'for', 'offensive', 'speech', 'charliehebdo']"
"87 y.o French cartoonist Uderzo, creator of Asterix, comes out of retirement for #CharlieHebdo (H/T @WilliamsJon): http://t.co/6uBOTl9pzO","['87', 'yo', 'french', 'cartoonist', 'uderzo', 'creator', 'of', 'asterix', 'comes', 'out', 'of', 'retirement', 'for', 'charliehebdo', 'ht', 'williamsjon']"
"One victim killed in the attack on Charlie Hebdo was a Muslim policeman, Ahmed Merabet.","['one', 'victim', 'killed', 'in', 'the', 'attack', 'on', 'charlie', 'hebdo', 'was', 'a', 'muslim', 'policeman', 'ahmed', 'merabet']"
Headline from #CharlieHebdo this week: ISIS executes Phorphet Mohamed; police chase terrorists http://t.co/4qqVIjLP8A http://t.co/1zJuiZVLf3,"['headline', 'from', 'charliehebdo', 'this', 'week', 'isis', 'executes', 'phorphet', 'mohamed', 'police', 'chase', 'terrorists']"
Short piece from me on why no one is to blame for #CharlieHebdo murder but the murderers themselves http://t.co/XkrzPFPhRl,"['short', 'piece', 'from', 'me', 'on', 'why', 'no', 'one', 'is', 'to', 'blame', 'for', 'charliehebdo', 'murder', 'but', 'the', 'murderers', 'themselves']"
Charlie Hebdo: There is no way they will make us put down our pens http://t.co/jiZefdY9kO,"['charlie', 'hebdo', 'there', 'is', 'no', 'way', 'they', 'will', 'make', 'us', 'put', 'down', 'our', 'pens']"
"MT @grasswire: #CharlieHebdo editor, assassinated today, in 2012:""I prefer to die standing than to live on my knees."" http://t.co/nUceGIaD03","['mt', 'grasswire', 'charliehebdo', 'editor', 'assassinated', 'today', 'in', '2012i', 'prefer', 'to', 'die', 'standing', 'than', 'to', 'live', 'on', 'my', 'knees']"
"Until then, let's riot and burn embassies and then wonder why people disrespect our Prophet. #CharlieHebdo #Facepalm","['until', 'then', 'lets', 'riot', 'and', 'burn', 'embassies', 'and', 'then', 'wonder', 'why', 'people', 'disrespect', 'our', 'prophet', 'charliehebdo', 'facepalm']"
Photos from the aftermath of the attack on the Charlie Hebdo newspaper in Paris http://t.co/79lKTnfWvT,"['photos', 'from', 'the', 'aftermath', 'of', 'the', 'attack', 'on', 'the', 'charlie', 'hebdo', 'newspaper', 'in', 'paris']"
"#CharlieHebdo's editor Charb, assassinated today, said in 2012:""I prefer to die standing than to live on my knees."" http://t.co/fopZNpukcJ","['charliehebdos', 'editor', 'charb', 'assassinated', 'today', 'said', 'in', '2012i', 'prefer', 'to', 'die', 'standing', 'than', 'to', 'live', 'on', 'my', 'knees']"
"#CharlieHebdo suspects, the #KouachiBrothers, both killed, local mayor tells CNN. http://t.co/cTAJWVBmAO http://t.co/vFvDvoDzi5","['charliehebdo', 'suspects', 'the', 'kouachibrothers', 'both', 'killed', 'local', 'mayor', 'tells', 'cnn']"
#CharlieHebdo tweeted this cartoon minutes before the attack: http://t.co/suTXnFLoPs http://t.co/vOzw6ecOtO,"['charliehebdo', 'tweeted', 'this', 'cartoon', 'minutes', 'before', 'the', 'attack']"
I say the following as an atheist.  I'm sick &amp; tired of double standard #Muslims face. #CharlieHebdo #JeSuisCharlie http://t.co/kpMtzthr9I,"['i', 'say', 'the', 'following', 'as', 'an', 'atheist', 'im', 'sick', 'amp', 'tired', 'of', 'double', 'standard', 'muslims', 'face', 'charliehebdo', 'jesuischarlie']"
"While the West fought foreign wars, we ignored the threat from within our own societies says @Nigel_Farage  http://t.co/cJ8lyelD5U","['while', 'the', 'west', 'fought', 'foreign', 'wars', 'we', 'ignored', 'the', 'threat', 'from', 'within', 'our', 'own', 'societies', 'says', 'nigelfarage']"
"Charlie Hebdo: We ignored the threat from within our own societies, says @Nigel_Farage http://t.co/bYPrEBoP15 http://t.co/mLSh5vdJ5Y","['charlie', 'hebdo', 'we', 'ignored', 'the', 'threat', 'from', 'within', 'our', 'own', 'societies', 'says', 'nigelfarage']"
It's really important to spread news of all the Muslims who are condemning the mass murder at #CharlieHebdo http://t.co/9gzWACXGq1,"['its', 'really', 'important', 'to', 'spread', 'news', 'of', 'all', 'the', 'muslims', 'who', 'are', 'condemning', 'the', 'mass', 'murder', 'at', 'charliehebdo']"
#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP http://t.co/kz74JBSaoG,"['charliehebdo', 'paris', 'media', 'attack', 'kills', '4', 'cartoonists', 'including', 'chief', 'editor', 'afp']"
How people in France view Muslims: Very positively #CharlieHebdo http://t.co/mri0tPun5U http://t.co/7ebMQhBs88,"['how', 'people', 'in', 'france', 'view', 'muslims', 'very', 'positively', 'charliehebdo']"
"French MP says those who attacked Charlie Hebdo are murderers and barbarians 
http://t.co/77d5dBBptH","['french', 'mp', 'says', 'those', 'who', 'attacked', 'charlie', 'hebdo', 'are', 'murderers', 'and', 'barbarians']"
"#CharlieHebdo: Now is the time to uphold freedoms, not give in to fear - @SimonJenkins4 http://t.co/QM0potblMy http://t.co/sb1rpDjJjv","['charliehebdo', 'now', 'is', 'the', 'time', 'to', 'uphold', 'freedoms', 'not', 'give', 'in', 'to', 'fear', 'simonjenkins4']"
Just shameful RT Lifenews: the terrorist Attack in Paris organized by the US Intelligence  http://t.co/X5EvkYDl1U http://t.co/jAhDDk82Sa,"['just', 'shameful', 'rt', 'lifenews', 'the', 'terrorist', 'attack', 'in', 'paris', 'organized', 'by', 'the', 'us', 'intelligence']"
"A great many frauds, the Guardian included, claiming to be ""Charlie Hebdo"" but too cowardly to publish their cartoons.","['a', 'great', 'many', 'frauds', 'the', 'guardian', 'included', 'claiming', 'to', 'be', 'charlie', 'hebdo', 'but', 'too', 'cowardly', 'to', 'publish', 'their', 'cartoons']"
"""We are all Charlie”: European newspapers show solidarity with Charlie Hebdo after attack http://t.co/xq1OQhDJVF http://t.co/jt7D6fuIBH","['we', 'are', 'all', 'charlie', 'european', 'newspapers', 'show', 'solidarity', 'with', 'charlie', 'hebdo', 'after', 'attack']"
"At my mom in Paris, right before the new year.#beforetragedy #jesuischarlie #whowouldhaveknown #booksfromchildhood &lt;3 http://t.co/dZqmi5Xjly","['at', 'my', 'mom', 'in', 'paris', 'right', 'before', 'the', 'new', 'yearbeforetragedy', 'jesuischarlie', 'whowouldhaveknown', 'booksfromchildhood', 'lt3']"
How people in France view Muslims: Very positively #CharlieHebdo  http://t.co/Pkel3P5E26 http://t.co/VmgEstRnAz,"['how', 'people', 'in', 'france', 'view', 'muslims', 'very', 'positively', 'charliehebdo']"
Charlie Hebdo Shooting &amp; The Religion Of Peace #JeSuisCharlie #IAmCharlie: http://t.co/l24GPWrTuZ via @YouTube,"['charlie', 'hebdo', 'shooting', 'amp', 'the', 'religion', 'of', 'peace', 'jesuischarlie', 'iamcharlie', 'via', 'youtube']"
#JeSuisCharlie used across the world to show solidarity with #CharlieHebdo shooting victims http://t.co/kp922GIn7c http://t.co/tiL6mF3MDf,"['jesuischarlie', 'used', 'across', 'the', 'world', 'to', 'show', 'solidarity', 'with', 'charliehebdo', 'shooting', 'victims']"
Let´s get serious about #CharlieHebdo and West's double standards on freedom of speech! http://t.co/g5wR4TnstL,"['lets', 'get', 'serious', 'about', 'charliehebdo', 'and', 'wests', 'double', 'standards', 'on', 'freedom', 'of', 'speech']"
"We're different, pls understand #JeSuisCharlie #NotInMyName http://t.co/4uoMLjd0t7","['were', 'different', 'pls', 'understand', 'jesuischarlie', 'notinmyname']"
I haven't drawn an editorial cartoon for more than a year... thought it was time to pick up my pen... #JeSuisCharlie http://t.co/8ZaQFJJ4QW,"['i', 'havent', 'drawn', 'an', 'editorial', 'cartoon', 'for', 'more', 'than', 'a', 'year', 'thought', 'it', 'was', 'time', 'to', 'pick', 'up', 'my', 'pen', 'jesuischarlie']"
"More than 80,000 police officers are involved in search for #CharlieHebdo suspects Cherif and Said Kouachi. http://t.co/qB4b5cKvPg","['more', 'than', '80000', 'police', 'officers', 'are', 'involved', 'in', 'search', 'for', 'charliehebdo', 'suspects', 'cherif', 'and', 'said', 'kouachi']"
"Reports say #CharlieHebdo suspects have been killed, hostages freed in both locations. http://t.co/EBbK7ny8Cx","['reports', 'say', 'charliehebdo', 'suspects', 'have', 'been', 'killed', 'hostages', 'freed', 'in', 'both', 'locations']"
Breitbart has reprinted some of the cartoons that prompted today’s attack http://t.co/E68zb7VPx8 #StreisandEffectForGood,"['breitbart', 'has', 'reprinted', 'some', 'of', 'the', 'cartoons', 'that', 'prompted', 'todays', 'attack', 'streisandeffectforgood']"
It would go some way as a tribute to those killed at #CharlieHebdo if papers in every democracy published this Thurs http://t.co/CyqwWWWgJh,"['it', 'would', 'go', 'some', 'way', 'as', 'a', 'tribute', 'to', 'those', 'killed', 'at', 'charliehebdo', 'if', 'papers', 'in', 'every', 'democracy', 'published', 'this', 'thurs']"
"If you're a media outlet reporting on #CharlieHebdo and blurring out the cartoons you're reporting on, you're doing journalism wrong.","['if', 'youre', 'a', 'media', 'outlet', 'reporting', 'on', 'charliehebdo', 'and', 'blurring', 'out', 'the', 'cartoons', 'youre', 'reporting', 'on', 'youre', 'doing', 'journalism', 'wrong']"
"17 journalists massacres by Israel in Gaza, 2014. Where were these ""freedom of speech"" people then? #CharlieHebdo http://t.co/0IKXmSLd6N","['17', 'journalists', 'massacres', 'by', 'israel', 'in', 'gaza', '2014', 'where', 'were', 'these', 'freedom', 'of', 'speech', 'people', 'then', 'charliehebdo']"
